NCBI
1297
1297046
1298
129817
1298879
1298880
1298919
1300
1301
1301283
130315
1304
1304900
1305
1305837
1305843
1306
130897
1309
1310
131079
1311
1314791
1314793
1316586
1316587
1316588
1316931
1317
1318
13205
132138
1321777
1321778
1328
1329069
132913
132914
1337901
1338
133925
133926
1340414
1341112
1341132
134262
1343
1343368
134362
1348651
1350
1350006
135083
1351
1351751
1351752
1352
135207
1354
135461
135614
135615
135618
135619
13562
135620
135621
135622
135623
135624
135625
1356571
1357
1357382
1357384
1357418
1358
1359134
1359135
136
136468
136841
136842
136843
136845
136849
13687
1372
1375
137591
1377
137746
137779
1378
137816
1379
1382
1385
1385488
1386
1390
139093
139101
139102
139380
139420
139423
1396
1397
1397108
1399768
1400770
1401063
1401064
1401067
1401070
1401072
1401075
1401076
1401077
1402
1404
1405805
1406
1407607
1408
1408316
1408327
1408328
1408331
1408332
1408333
1408334
1408335
1408336
1408337
1408339
1408340
1408341
1408342
1408343
1408344
1408345
1408346
1408347
1408348
1408349
1408351
1408352
1408353
1408354
1408355
1408356
1408357
1408358
1408359
1409
1411023
141454
1415167
1420851
1420889
1423
1423688
1426781
1434014
1434033
1437595
1442378
1450326
145357
145387
1454202
1454205
1456794
1458928
1458930
1458931
1458933
1458934
1459053
145966
145967
146291
146292
1464
1465
1469658
147375
147538
147541
147544
147545
147547
147548
147549
147550
147554
1478
147802
1478142
1479
1482596
1485
1486281
1487592
1487595
1488414
1492
149342
1494215
1496
1498
1499392
150022
1500262
1500264
1500265
1500280
1500289
1500292
1500293
1500294
1501433
150179
1502
150203
150364
150372
1506553
1506995
1508278
150830
1509
151081
1512
1519461
1520881
1521527
152180
1522
1524257
1524449
152500
1529
1531
153505
1538075
1538808
1539016
153971
1540118
154046
1542963
154518
1547
155157
155616
155619
1563158
1564932
1565313
1567552
1569
157
1570301
1570339
1573
1578
1579
1579108
158
1581159
1582793
1582909
1583
158311
158312
158605
1586344
158787
158876
158877
1590
159075
159191
1592326
1592327
1592328
1592329
159345
159346
1594211
1594213
1596
159607
159639
1598
159987
160464
160468
1605
160674
1608400
160864
1608830
1608831
1610689
1611329
161229
1612426
1620264
1621534
162289
1624
162425
162454
162474
162475
162481
1632
1633
1634538
1637
1639
1643688
1643822
1643824
1643826
1644055
1644056
1644060
1644061
164535
164538
164539
1647988
1648207
1649459
165179
1653
1654
165401
165405
165407
1655
1655439
1656
165696
1658288
1660
1661726
1663
1667
1667166
1671
1678
1679
1679076
1679083
1679091
1679096
1680
1681
168159
1682
1682412
1682413
1683
1685
1686
168694
168695
168697
1689
1690606
169388
1694
169515
1696
170
1701
1707
1707700
1707701
1707706
171
1712000
1715219
1715220
1715253
171549
171551
171552
1716
1720
172042
1729120
1730
173365
1737404
1737405
1738546
1742635
1742989
1742991
1742993
1743
1747
1750
1756096
1756133
1756136
1756146
1760
176011
1761758
1761766
1761771
1761784
1761785
1761791
1761879
1761896
1761903
1761904
1761905
1761906
1762
176275
1763
1763456
1769247
1769485
1769729
1770170
1770196
1771
177197
1772
177204
177206
1773
1775898
1776
1778
1781
178150
1783272
178469
1784714
1785
178526
1789029
1791
1793
1793963
1796621
179879
1799696
1801619
1804
1806669
1806792
1806796
1807871
1809278
1809279
181127
1812776
1813
181487
1817
181713
1818
181937
181938
181985
181994
182039
1821
1822464
1827
1828
182865
1831
1833
183710
183876
1839
183925
183963
183979
1840328
184208
1843488
1843489
1843491
184430
184431
1847
1849762
1849816
1851
1851551
1853228
1853229
1853311
1853546
1853550
1855285
1855296
1855297
1855298
1855305
1855416
1856740
1856741
1859696
1859699
185978
185979
1859956
1860048
1860054
1860055
186310
186360
186361
186365
186368
1866885
186801
186802
186803
186804
186806
186817
186818
186820
186822
186823
186824
186826
186827
186828
1869190
186928
1869337
1869344
1869345
1870884
1871042
1871328
1871551
1871615
1871616
1871626
1872398
1872530
1872633
1873
187326
187327
187328
1873428
1873482
1877
187734
1881035
1881040
1881041
1881063
1882758
1882762
1882769
1882770
1882771
1882775
1882777
1882786
1882787
1882814
1882826
1882827
1882945
1883
1884311
1884360
1884364
1884367
1884380
1884383
1884384
1884385
1884386
1884818
1884876
1885016
1887
188787
1888
1889
1890424
1890426
1890428
1890438
1890449
1890456
1890457
1890498
1890500
189056
1891652
1892249
1892252
1892254
1892256
1892259
1892261
1892263
1892809
1893
189330
189359
189450
1894999
1896336
1896961
1898207
190013
190014
1901
1902
1903409
1903411
1903412
1903414
1904441
1905009
1906
1907943
190893
1910789
1911
1912
1912216
1913637
1913638
1914248
1914249
1914992
1916
192421
1924944
1926307
1928
192944
1930
1931
1931348
1931355
1932
1933435
1934354
193462
1938
1938374
1938882
194
1940281
1944660
1945
194690
194702
195
195103
1955124
1956
195773
195913
196023
1961
196159
196198
196228
1963268
196530
196531
1967289
196795
1967994
196816
196818
196821
196834
196869
1969
197
1971
1971214
197222
1972512
197659
1977903
1979206
1983730
1986179
1988
1989
1990
199592
1998
2
2004
2005525
2005885
2006378
200643
200644
200666
201174
2012
2012027
2013
2014840
2014856
2015
2015592
2016213
2017564
2020714
2024004
2025977
202717
202718
2028206
2028216
2028217
2028218
2028220
202907
2033
2033035
2034
203490
203491
203492
203494
203557
203691
203692
2037
2041451
2042683
204441
2044521
204455
204457
204458
204516
2047
2048663
2049
2050
2050816
2052
2052551
2055893
2055986
2058088
205932
2062
2063
206351
2065174
206672
2066992
2066993
2067842
2070
2070380
2071594
207244
2072833
2074753
2074809
2074842
2074870
2075060
2075291
2075442
2078553
2078571
2078572
207920
207923
208199
2083206
208479
208963
208964
209
209769
210
210007
210567
211165
2126494
2126496
2126941
212743
212791
2135469
2135501
2135503
2135576
2135577
2135578
2135579
2135581
2135582
2135583
2135586
2135587
2135589
2135590
2135591
2135593
2135594
2135596
2135605
2135684
2135695
2135697
2135698
2135699
2135714
2135722
2135728
2135729
2135730
2135731
2135735
2135739
2135742
2135743
2135744
2135745
2135746
2135747
2135748
2135749
2135752
2135753
2135754
2135755
2135756
2135758
2135761
2135762
2135763
2137881
213849
214503
2157
2158
2159
2160
216572
216591
216816
216851
2173039
2174848
2175677
218126
2182384
219025
22
220798
221126
2211636
2211638
2212732
221670
221678
221903
2219815
222
222049
222058
222543
222544
2230933
223283
223374
2235
223958
224308
224471
225430
226
226185
226186
2268961
226991
227046
227289
227290
227321
227323
227329
227332
227336
227866
228173
2282635
228895
2291733
229204
2301477
2301488
2301489
2305222
230766
231213
2316020
2321111
2339270
235275
235627
237
237019
237576
238084
239117
239934
239935
240292
240411
241407
241409
241626
2419771
244366
245186
246196
246787
246875
2479500
248315
2488092
2488219
248906
2499442
2501796
2502719
2502720
2502721
2509156
2512123
2512127
2512128
2512134
2512137
2512150
2512151
2512152
2512153
2512156
2512159
2512161
2512163
2512165
2512167
2512169
2512172
2512181
2512182
251701
252158
252301
252356
252816
252820
2529408
253106
253107
253108
254878
2559073
255984
256005
256701
2567926
2572903
257496
2576610
2577098
2578135
258255
2587097
2587098
2587099
2587122
2587123
2587124
2587125
2587126
2587408
2588972
2593313
2593645
2593658
2593666
2593676
2600197
2600217
2604179
2604344
260554
2606519
2606521
2606533
2607763
2607770
2607771
2607773
2607774
2607776
2607782
2607783
2607785
2607786
2607788
2607789
2607790
2607791
2607794
2607795
2607796
2607797
2607798
2607802
2607803
2607804
2607811
2607812
2607813
2607817
2607819
2607820
2607821
2607822
2607824
2607827
2607829
2607830
2607840
2607842
2608887
2608889
2608897
2608905
2608929
2609248
2609290
2609802
2609812
2609962
2610821
2614124
2614128
2614574
2614628
2614692
2614913
2614931
2614977
2615011
2615019
2615047
2615204
2617492
2617518
2617802
2617939
2617942
2618060
2618102
2618217
261827
2618356
2619133
261933
2619626
2620175
2620434
2620773
2620948
262132
2622293
2622400
2622719
2623462
2623918
2624150
2624327
2624328
2624378
2624479
2625085
2625409
2626047
2626254
2626256
2626703
2626738
2626991
2627136
2627644
2627954
2628660
2628915
2629323
2630015
2630086
2630541
2630993
2631580
2631904
2632691
2632733
2632807
2633235
2633591
2634148
2634635
2634827
2634876
2635184
2635253
2635362
2635686
2636143
2636235
2636767
2636778
2637149
2637196
2637548
2637650
2637762
2638335
2638792
2639160
2639701
2640012
2640088
264080
2642018
2642155
2642240
2642494
2642704
2642853
2643059
2643697
2643769
2643887
2644389
2644732
2645799
2645907
2646097
264688
264691
2647160
2647315
2647733
2648384
2648776
2649073
2649277
264957
2649579
2649774
265
2650499
265084
265726
265975
2661849
266794
267
2675229
2676099
2678343
267849
267888
267889
267890
2682456
2683338
2684853
2685235
2685852
2688505
2688777
2689056
2690248
2690249
2690250
2690251
2690252
2690253
2690254
2690255
2690256
2690257
2690258
2690259
2690260
2690261
2690262
2690263
2690264
2690290
2690291
2690292
2690305
2690306
2690307
2690308
2690309
2690310
2690311
2690312
2690313
2690314
2690316
2690317
2690318
2690319
2690320
2690321
2690322
2690323
2690324
2690325
2690336
2690366
269084
2701
2702
2704141
270498
2707766
2710535
2710536
2715406
2717
271848
2719313
2720870
2720871
2720872
2720874
272131
272134
272164
2724333
272558
272559
2726946
2726947
27334
273372
2738134
2738135
2738136
2741556
2741557
2741558
2742
2742598
2745
274591
2746
2747
2751
2752537
2752540
2759
2759525
2759736
2759800
2762318
2765402
2765403
2767353
2767842
2767887
2767893
2768408
2770005
278090
278209
2782232
279525
2800060
2800373
2800788
2801844
28025
28026
28035
28037
2803850
28056
2806070
2806377
28065
28073
28080
2808963
28090
2810280
2810564
28111
28116
28125
28126
28129
28130
28132
28133
28134
28135
28137
28151
281718
2818505
281920
28197
28211
28214
282147
28216
2821832
28228
28256
2829814
2836
283735
283736
2837506
2841257
284134
2843308
28447
2845253
2849069
285022
285217
285279
2853098
2854170
285556
28556
285569
28564
28566
28568
285729
28574
285810
286
286104
287
2872512
2872513
2878199
2881377
2881426
288425
288531
288723
2887326
2887365
28890
28901
2890311
2891654
2893055
2893058
2896860
28983
28997
29
29002
290110
2901164
290174
2903219
290625
2907507
290882
291363
291644
2917705
2917711
2917812
291985
292
29202
2925114
292576
292631
2926460
2926461
292717
292800
29303
2930568
29314
29317
29330
29347
293793
29387
29388
29389
294
29417
29447
2945980
29465
29466
29497
29523
29547
296
2974251
2974257
2974265
2975441
2976354
2982168
2982303
2982305
2982316
2983313
2983526
2983527
2985477
29856
29882
29886
29909
29916
29917
29918
2995706
300
302449
302485
3025755
3028117
302911
302912
303
3031712
3031852
3035
3036495
303698
3037
3038
3039
3040
3041
304761
3054436
3055493
3055810
306
306281
3071
307781
308535
308536
31
310350
314565
315405
316
316407
316435
316612
318425
318710
31953
31954
31957
31977
31979
31989
32
32008
32015
32033
32046
32066
320912
321661
322
32207
323
324015
324058
324831
325671
326329
326423
326457
328812
329523
33024
33031
33033
33035
33038
330899
33090
33154
33178
33183
33184
33196
33203
33208
332648
333290
334433
335058
335854
335929
336276
33682
337920
338
338188
33836
33847
33877
33882
339
33958
33959
3398
33986
34
340
34037
34038
34072
34078
341566
34346
343517
34353
34374
34379
34384
34395
34397
34429
34433
34436
34438
34444
34450
34451
34474
346
346642
349741
3502
350701
351187
35127
35128
3520
3521
3523
353636
354354
35460
35461
35493
355249
355688
356
35619
356851
356988
35718
357276
358023
35818
358742
359101
359122
36048
36061
36064
36065
361445
363265
364199
364200
364710
364733
36646
36647
36653
36739
36746
367830
367928
36809
36922
369723
371601
372055
37240
37314
373984
374
37463
37467
375288
37640
376805
37734
37840
379
37914
379347
37940
37989
37994
37998
380021
380703
38275
38492
386121
386414
387661
38797
38799
38806
389487
39
390842
391037
391904
391967
39416
39486
395019
396331
39643
397757
397759
39777
39778
39779
398350
398410
39845
40001
400634
40105
40144
40145
40199
40216
40289
403
40323
40324
40374
40380
40411
40420
40421
40430
40431
40432
40433
40441
40442
40451
40452
40454
40455
40456
40457
40458
40459
40520
40544
40545
405534
40559
40562
405850
405907
40607
40628
40657
40658
40674
40695
411468
411470
411476
411481
411486
411490
41200
412384
41247
41293
41294
41295
41297
413604
415704
416916
417293
418855
41900
419005
419208
41954
41955
41956
419947
42
42302
423349
423460
423477
42360
42374
424797
426519
42881
429
430999
431025
431026
43219
432330
433
43348
435590
435830
435832
435838
435842
43656
43658
43675
43987
43988
441164
44249
44471
44474
445974
447715
449810
450748
450749
450752
45131
45147
45148
451516
45153
451644
451864
451867
451868
451869
451870
451871
452227
452283
452284
452332
452333
452336
452339
45234
452340
452342
452563
45277
45279
45292
453849
454148
454154
454155
454594
45492
45537
45634
457083
457387
457393
457395
457396
457402
457404
457408
457416
457424
457425
457431
459520
460517
460519
461148
461393
46228
46255
46503
46506
465515
465541
465709
467200
467990
468
469
469588
469592
469597
469599
470
470074
470087
470088
470089
470091
470565
471871
472
47251
47320
47346
47420
47424
474942
474943
475
4751
47678
47715
47743
47770
47850
47877
47883
479
47917
479978
481
481722
482
483016
483217
484
48461
4854
4855
48565
4858
4859
48591
48736
487379
487380
487628
487629
488
4890
4891
4892
4893
4894
4895
4896
489825
489916
49
491074
491075
491076
492052
492670
49277
4930
4932
495280
49546
4958
4959
496496
49982
500634
5014
5020
50381
5042
50421
50422
5046
5051
5052
5054
506
5061
5062
5065
5067
5073
5074
507467
5076
5077
5079
5081
5082
5086
509241
5094
5095
50961
50964
50966
509727
509729
50973
51005
51047
511145
5114
51202
512075
512076
5125
5129
5133
5139
51513
51671
5178
5185
518634
518642
518753
518755
5197
5198
5199
520056
52018
5204
520519
5226
5227
5230
523106
5234
525258
525278
525279
525281
525329
525341
525361
525374
525376
525377
5254
5255
5257
52604
526524
526525
5267
5268
5269
527198
52769
52959
5302
5303
5317
531890
531908
5320
5322
5323
5324
53246
53249
5325
5327
5330
5331
5332
5333
5334
53345
5338
5339
5340
53409
5341
53449
5345
53451
535
535026
5351
5368
5369
537011
537012
5373
5379
537972
5385
5389
538999
5390
539002
5391
539738
539742
5398
5401
5402
5418
5426
5427
54291
543
543311
543314
544
544581
54537
54540
54541
54571
546
547
547043
5475
548
548659
54958
5498
550
5502
5503
5506
55067
5507
55080
551
551547
55172
55176
55178
5518
55193
55211
552386
5526
5529
5530
553198
553199
553209
553212
5533
5535
554065
5543
5544
5547
5550
55565
555970
555973
556259
556260
556266
556499
5579
558
5580
5581
5583
5592
5593
559301
5598
5599
56
560629
560632
561
56110
56165
56187
562
5624
5626
5627
562971
562973
562981
562983
563032
5631
563193
5632
5637
563798
563835
5639
56467
56487
56488
565433
565593
566552
56774
56799
568
568701
569
570
571
57133
57134
57197
57200
57201
572511
573
573508
57493
57495
57498
575593
575595
575596
575597
575603
575604
575605
575607
575609
575611
575612
575615
576131
577309
57739
57975
581188
58172
583
584
585110
585501
585538
585543
587753
58840
58853
590
59299
59511
596309
596310
596312
596317
596318
596320
596322
596325
596326
59732
598661
60108
60110
60134
60136
60172
60174
603422
60550
610258
61169
61284
61296
613
61305
614
61651
619693
62133
626
628
629295
629742
63205
634369
63577
63578
63737
641
641112
642
643068
644
64471
64518
64630
64636
648681
649460
649742
649760
649761
650201
65047
651660
652611
652713
652721
653685
65412
65420
655809
655981
65657
657
658080
658082
658085
658087
659
66101
662
663243
66374
665944
665952
665953
665954
666
667015
66831
66843
668547
66865
66897
669518
670516
671232
67257
672594
67294
673152
67381
674054
67581
67710
67723
679174
679189
679191
679193
679196
679198
679202
679204
679205
679206
679429
679598
68
680198
68179
68238
68239
68288
683158
686662
68749
68756
68758
68779
68780
68827
68889
691689
69277
69392
693991
69657
697282
697284
69763
69768
69773
69774
69780
69781
69786
69788
699185
699186
70095
702437
702439
703613
70558
70561
706437
706560
70775
707787
711349
712
712383
712991
713
714067
715298
715340
715989
716545
716546
71694
71717
718227
71875
71892
71893
71934
71935
71936
72000
72117
72154
72274
72275
72293
72294
724
72407
73024
73025
732
73499
74030
74201
742722
742730
742731
742732
742735
742736
742737
742738
742739
742740
742741
742845
743107
74426
745277
745571
746128
74721
74722
749491
749523
749527
749529
749531
749535
749536
749537
749542
749548
749549
749550
749819
75
75102
75104
75294
75324
75498
75588
756374
75682
758802
75966
759851
76125
76127
76128
76130
762964
762965
76330
76333
765065
765066
765067
765068
765069
765070
765071
765072
765073
765074
765077
765079
765080
765084
765085
765089
765090
765091
765092
765093
765095
765096
765097
765098
765099
765100
765101
765102
765103
765104
765105
765106
765107
765108
765109
765110
765111
765112
765113
765114
765115
765116
765117
765118
765119
765121
765122
765123
76634
76657
766764
767018
767031
767359
76759
76775
767887
768503
768507
76857
76859
76892
76980
7711
78141
78154
78155
78156
78358
79328
796315
796942
797473
797515
797516
79807
798070
798075
79808
798144
79815
798152
79858
80576
80577
80588
80595
80618
80622
80649
80664
80811
80840
80864
81049
81059
815
816
817
818
81852
820
821
82115
823
82309
82310
82525
82976
82992
83235
83249
83250
83251
83254
83333
83449
83513
83541
836
83614
83618
83676
838
83822
84107
84111
84112
84135
84566
84567
84594
84642
848
84998
84999
850
85004
85006
85007
85008
85009
85010
85011
85012
85015
85016
85019
85020
85023
85025
85029
85043
85044
851
853
85698
857291
85831
858649
858653
858654
858655
858656
858657
858663
858665
858666
858667
858668
858669
858670
858672
858673
858674
858675
858676
858694
858695
85947
860
86051
86074
86079
86085
86086
861
862241
863577
864566
86650
86652
86664
86665
868
871665
87252
87253
87265
87270
87280
873517
875170
87882
87883
879296
879300
879301
879302
879304
879307
88128
881616
88286
883109
883116
883117
883118
883119
883120
883121
883123
883124
883125
883167
887463
888050
88830
888825
888826
888827
89014
89141
89184
90153
90311
90312
904
904293
904306
906
908340
90883
90964
909656
909929
909930
909932
91061
91347
91994
928327
92860
92938
93011
93060
930979
93133
935580
936556
936562
936563
936565
936575
936576
936578
936580
936581
936587
936588
936589
936594
936595
93681
937500
93808
93809
942053
943941
9443
944562
946234
948311
95343
95486
9604
9605
9606
963
96503
96574
970
97050
97478
976
979
979202
979203
979211
979213
979214
979215
979216
979217
979218
979219
979221
979222
985075
985078
985079
98671
990719
990721
991132
99286
995019
997829
997873
997874
997875
997876
997877
997879
997880
997882
997883
997887
997888
997891
999414
999416
999418
999419
999420
999421
999426
999427
999440
999542
999543
999544
999545
999546
