basefilename	cluster_scan	dataset_id	filename	metadata
11823.BVC.1558.10.03_RA5_01_36089.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1558.10.03_RA5_01_36089.mzML	 
11823.BVC.1557.10.03_RF10_01_36154.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1557.10.03_RF10_01_36154.mzML	 
11823.BVC.1553.10.03_RH4_01_36172.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1553.10.03_RH4_01_36172.mzML	 
11823.BVC.1476.10.03_RG8_01_36164.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1476.10.03_RG8_01_36164.mzML	 
11823.BVC.1465.10.03_RC2_01_36110.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1465.10.03_RC2_01_36110.mzML	 
11823.BVC.1444.10.03_RE8_01_36140.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1444.10.03_RE8_01_36140.mzML	 
11823.BVC.1414.10.03_RB12_01_36108.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1414.10.03_RB12_01_36108.mzML	 
11823.BVC.1406.10.03_RB2_01_36098.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1406.10.03_RB2_01_36098.mzML	 
11823.BVC.1371.10.03_RA7_01_36091.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1371.10.03_RA7_01_36091.mzML	 
11823.BVC.1307.10.03_RG12_01_36168.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1307.10.03_RG12_01_36168.mzML	 
11823.BVC.1290.10.03_RE12_01_36144.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1290.10.03_RE12_01_36144.mzML	 
11823.BVC.1068.10.03_RD1_01_36121.mzML	80360	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1068.10.03_RD1_01_36121.mzML	 
G79585_5x_RG6_01_17970.mzML	98207	MSV000083010	f.MSV000083010/ccms_peak/Samples/G79585_5x_RG6_01_17970.mzML	 
G79332_5x_BE12_01_19324.mzML	98207	MSV000083010	f.MSV000083010/ccms_peak/Samples/G79332_5x_BE12_01_19324.mzML	 
PD9_13_GA9_01_16802.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD9_13_GA9_01_16802.mzML	 
PD9_11_GA8_01_16801.mzML	316227	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD9_11_GA8_01_16801.mzML	 
PD8_13_BH9_01_16784.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD8_13_BH9_01_16784.mzML	 
PD8_11_BH8_01_16783.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD8_11_BH8_01_16783.mzML	 
PD7_2_BG2_01_16762.mzML	316218	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD7_2_BG2_01_16762.mzML	 
PD7_11_BG8_01_16770.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD7_11_BG8_01_16770.mzML	 
PD6_3_BF3_01_16750.mzML	316227	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD6_3_BF3_01_16750.mzML	 
PD6_13_BF9_01_16757.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD6_13_BF9_01_16757.mzML	 
PD6_11_BF8_01_16756.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD6_11_BF8_01_16756.mzML	 
PD5_11_BE8_01_16743.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD5_11_BE8_01_16743.mzML	 
PD2_3_BB3_01_16699.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD2_3_BB3_01_16699.mzML	 
PD2_13_BB9_01_16705.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD2_13_BB9_01_16705.mzML	 
PD2_11_BB8_01_16704.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD2_11_BB8_01_16704.mzML	 
PD1_9_BA7_01_16691.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD1_9_BA7_01_16691.mzML	 
PD16_8_GH6_01_16890.mzML	316218	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD16_8_GH6_01_16890.mzML	 
PD15_8_GG6_01_16877.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD15_8_GG6_01_16877.mzML	 
PD15_1_T3_BH5_01_16953.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD15_1_T3_BH5_01_16953.mzML	 
PD15_1_T1_BB3_01_16909.mzML	316218	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD15_1_T1_BB3_01_16909.mzML	 
PD15_13_GG9_01_16881.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD15_13_GG9_01_16881.mzML	 
PD15_11_GG8_01_16880.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD15_11_GG8_01_16880.mzML	 
PD14_8_GF6_01_16865.mzML	316218	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD14_8_GF6_01_16865.mzML	 
PD13_8_GE6_01_16850.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD13_8_GE6_01_16850.mzML	 
PD13_3_GE3_01_16847.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD13_3_GE3_01_16847.mzML	 
PD13_1_GE1_01_16845.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD13_1_GE1_01_16845.mzML	 
PD12_11_GD8_01_16840.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD12_11_GD8_01_16840.mzML	 
PD11_9_GC7_01_16826.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD11_9_GC7_01_16826.mzML	 
PD1_13_BA9_01_16693.mzML	316218	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD1_13_BA9_01_16693.mzML	 
PD1_11_BA8_01_16692.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD1_11_BA8_01_16692.mzML	 
PD11_13_GC9_01_16828.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD11_13_GC9_01_16828.mzML	 
PD10_3_GB3_01_16808.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD10_3_GB3_01_16808.mzML	 
PD10_13_GB9_01_16815.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD10_13_GB9_01_16815.mzML	 
PD10_11_GB8_01_16814.mzML	316207	MSV000083004	f.MSV000083004/ccms_peak/Bile_acid_gavage_experiment/PD10_11_GB8_01_16814.mzML	 
A45_181_21.mzML	55835	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_181_21.mzML	 
A42_170_21.mzML	55835	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A42_170_21.mzML	 
Unknown 5_RD2_01_36498.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/Unknown samples/Unknown 5_RD2_01_36498.mzML	 
G85423_GE6_01_36863.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85423_GE6_01_36863.mzML	 
G85421_RB7_01_37019.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85421_RB7_01_37019.mzML	 
G85409_RB5_01_36761.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85409_RB5_01_36761.mzML	 
G85401_RA4_01_37005.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85401_RA4_01_37005.mzML	 
G85395_RB6_01_37018.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85395_RB6_01_37018.mzML	 
G85392_RF3_01_37061.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85392_RF3_01_37061.mzML	 
G85390_RC11_01_36779.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85390_RC11_01_36779.mzML	 
G85388_RC7_01_36775.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85388_RC7_01_36775.mzML	 
G85380_RG7_01_36871.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85380_RG7_01_36871.mzML	 
G85370_RE4_01_36799.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85370_RE4_01_36799.mzML	 
G85369_BA12_01_37111.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85369_BA12_01_37111.mzML	 
G85364_RB4_01_37017.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85364_RB4_01_37017.mzML	 
G85359_rerun_gas_BC2_01_37206.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85359_rerun_gas_BC2_01_37206.mzML	 
G85357_rerun_gas_BC12_01_37217.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85357_rerun_gas_BC12_01_37217.mzML	 
G85355_BH8_01_37188.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85355_BH8_01_37188.mzML	 
G85351_GA3_01_36823.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85351_GA3_01_36823.mzML	 
G85350_BD10_01_37147.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85350_BD10_01_37147.mzML	 
G85349_RH4_01_36879.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85349_RH4_01_36879.mzML	 
G85348_rerun_gas_BC10_01_37215.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85348_rerun_gas_BC10_01_37215.mzML	 
G85340_RB3_01_36759.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85340_RB3_01_36759.mzML	 
G85339_RA10_01_37011.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85339_RA10_01_37011.mzML	 
G85327_rerun_gas_BC11_01_37216.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85327_rerun_gas_BC11_01_37216.mzML	 
G85321_BH9_01_37189.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85321_BH9_01_37189.mzML	 
G85320_RE11_01_37057.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85320_RE11_01_37057.mzML	 
G85316_RD11_01_37044.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85316_RD11_01_37044.mzML	 
G85305_BB4_01_37115.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85305_BB4_01_37115.mzML	 
G85301_GC8_01_36847.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85301_GC8_01_36847.mzML	 
G85294_RA3_01_36746.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85294_RA3_01_36746.mzML	 
G85291_BF4_01_37163.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85291_BF4_01_37163.mzML	 
G85286_RF9_01_36816.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85286_RF9_01_36816.mzML	 
G85275_BB5_01_36580.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85275_BB5_01_36580.mzML	 
G85272_rerun_GE5_01_36963.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85272_rerun_GE5_01_36963.mzML	 
G85267_RC8_01_37031.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85267_RC8_01_37031.mzML	 
G85264_RE11_01_36806.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85264_RE11_01_36806.mzML	 
G85260_RB2_01_36758.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85260_RB2_01_36758.mzML	 
G85259_BG8_01_37177.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85259_BG8_01_37177.mzML	 
G85256_RF3_01_36810.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85256_RF3_01_36810.mzML	 
G85252_RE8_01_36803.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85252_RE8_01_36803.mzML	 
G85250_BE5_01_37156.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85250_BE5_01_37156.mzML	 
G85249_BE6_01_37157.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85249_BE6_01_37157.mzML	 
G85248_RERUN_DryGas_BH6_01_37265.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85248_RERUN_DryGas_BH6_01_37265.mzML	 
G85247_RB2_01_37015.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85247_RB2_01_37015.mzML	 
G85246_RH10_01_37093.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85246_RH10_01_37093.mzML	 
G85244_rerun_gas_BC8_01_37212.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85244_rerun_gas_BC8_01_37212.mzML	 
G85241_GD4_01_36851.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85241_GD4_01_36851.mzML	 
G85240_GD1_01_36848.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85240_GD1_01_36848.mzML	 
G85235_BD2_01_36706.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85235_BD2_01_36706.mzML	 
G85231_BH2_01_36724.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85231_BH2_01_36724.mzML	 
G85228_RF3_01_36527.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85228_RF3_01_36527.mzML	 
G85227_RH12_01_37094.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85227_RH12_01_37094.mzML	 
G85224_RE9_01_36804.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85224_RE9_01_36804.mzML	 
G85221_GB2_01_36831.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85221_GB2_01_36831.mzML	 
G85220_GB5_01_36835.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85220_GB5_01_36835.mzML	 
G85219_BG5_01_37174.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85219_BG5_01_37174.mzML	 
G85218_RB6_01_36762.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85218_RB6_01_36762.mzML	 
G85214_BF3_01_36716.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85214_BF3_01_36716.mzML	 
G85211_RA11_01_36471.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85211_RA11_01_36471.mzML	 
G85206_RA12_01_36472.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85206_RA12_01_36472.mzML	 
G85203_RC5_01_36489.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85203_RC5_01_36489.mzML	 
G85195_RD6_01_36502.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85195_RD6_01_36502.mzML	 
G85192_BB2_01_36697.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85192_BB2_01_36697.mzML	 
G85191_RB9_01_36481.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85191_RB9_01_36481.mzML	 
G85188_GE8_01_36865.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85188_GE8_01_36865.mzML	 
G85186_RE7_01_36519.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85186_RE7_01_36519.mzML	 
G85185_RG12_01_36548.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85185_RG12_01_36548.mzML	 
G85063_RB4_01_36476.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85063_RB4_01_36476.mzML	 
G85058_RG11_01_36547.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85058_RG11_01_36547.mzML	 
G85054_RF11_01_36535.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85054_RF11_01_36535.mzML	 
G85053_RE12_01_36524.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85053_RE12_01_36524.mzML	 
G85050_RB8_01_36480.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85050_RB8_01_36480.mzML	 
G85049_RA5_01_36464.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85049_RA5_01_36464.mzML	 
G85047_RF9_01_36533.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85047_RF9_01_36533.mzML	 
G85045_RA9_01_36469.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85045_RA9_01_36469.mzML	 
G85038_GA6_01_36826.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85038_GA6_01_36826.mzML	 
G85036_RC2_01_36770.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85036_RC2_01_36770.mzML	 
G85034_RD5_01_36931.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85034_RD5_01_36931.mzML	 
G85023_BA5_01_36568.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85023_BA5_01_36568.mzML	 
G85019_BB4_01_36579.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85019_BB4_01_36579.mzML	 
G85016_BH6_01_36660.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85016_BH6_01_36660.mzML	 
G85014_RA12_01_37013.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85014_RA12_01_37013.mzML	 
G85013_RG5_01_36869.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85013_RG5_01_36869.mzML	 
G85006_BD2_01_36604.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85006_BD2_01_36604.mzML	 
G85001_RC9_01_37032.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85001_RC9_01_37032.mzML	 
G84998_RD8_01_37042.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84998_RD8_01_37042.mzML	 
G84995_GE1_01_36858.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84995_GE1_01_36858.mzML	 
G84992_BC5_01_36705.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84992_BC5_01_36705.mzML	 
G84991_RERUN_DryGas_BH5_01_37264.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84991_RERUN_DryGas_BH5_01_37264.mzML	 
G84986_RH10_01_36980.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84986_RH10_01_36980.mzML	 
G84984_BB6_01_36581.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84984_BB6_01_36581.mzML	 
G84982_BG5_01_36646.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84982_BG5_01_36646.mzML	 
G84979_RB4_01_36905.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84979_RB4_01_36905.mzML	 
G84976_BH12_01_36666.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84976_BH12_01_36666.mzML	 
G84975_BG8_01_36649.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84975_BG8_01_36649.mzML	 
G84974_BA6_01_36569.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84974_BA6_01_36569.mzML	 
G84968_BC7_01_36597.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84968_BC7_01_36597.mzML	 
G84967_RH2_01_36973.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84967_RH2_01_36973.mzML	 
G84963_RH5_01_36976.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84963_RH5_01_36976.mzML	 
G84961_RD5_01_36501.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84961_RD5_01_36501.mzML	 
G84959_RG5_01_36964.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84959_RG5_01_36964.mzML	 
G84957_RE2_01_36938.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84957_RE2_01_36938.mzML	 
G84953_GC4_01_36842.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84953_GC4_01_36842.mzML	 
G84951_BE9_01_37159.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84951_BE9_01_37159.mzML	 
G84950_RERUN_DryGas_BG6_01_37255.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84950_RERUN_DryGas_BG6_01_37255.mzML	 
G84947_RG10_01_36873.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84947_RG10_01_36873.mzML	 
G84944_RD12_01_36935.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84944_RD12_01_36935.mzML	 
G84939_RB10_01_36766.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84939_RB10_01_36766.mzML	 
G84938_RC3_01_36487.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84938_RC3_01_36487.mzML	 
G84937_RF7_01_37065.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84937_RF7_01_37065.mzML	 
G84934_RB3_01_36904.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84934_RB3_01_36904.mzML	 
G84933_BD10_01_36612.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84933_BD10_01_36612.mzML	 
G84932_BA4_01_36567.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84932_BA4_01_36567.mzML	 
G84929_RD7_01_36787.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84929_RD7_01_36787.mzML	 
G84922_RG3_01_36960.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84922_RG3_01_36960.mzML	 
G84920_RE5_01_36517.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84920_RE5_01_36517.mzML	 
G84917_BC12_01_36602.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84917_BC12_01_36602.mzML	 
G84913_BF12_01_36641.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84913_BF12_01_36641.mzML	 
G84909_RD8_01_36934.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84909_RD8_01_36934.mzML	 
G84907_GA5_01_36825.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84907_GA5_01_36825.mzML	 
G84906_GE2_01_36859.mzML	55578	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84906_GE2_01_36859.mzML	 
